campaign_id,date,campaign_name,channel,city,audience_segment,objective,spend_aud,impressions,clicks,leads,conversions,revenue_aud,customer_rating,ctr_pct,cpc_aud,conversion_rate_pct,cpa_aud,roas,aov_aud,year_week
CMP-0438,2025-08-12,VIP Upgrade - Email,Email,Delhi,Families,Awareness,314.1,5573,450,87,12,1747.27,4.47,8.074645612775884,0.6980000000000001,2.666666666666667,26.175,5.562782553326966,145.60583333333332,2025-32
CMP-0170,2025-08-14,Weekend Boost - Meta Ads,Meta Ads,Delhi,Corporate Buyers,Lead Generation,630.24,12843,270,27,3,448.73,3.94,2.102312543798178,2.3342222222222224,1.1111111111111112,210.08,0.7119986037065246,149.57666666666668,2025-32
CMP-0262,2025-08-14,VIP Upgrade - Sponsorship,Sponsorship,Bangalore,Premium Experience Seekers,Ticket Sales,1535.48,40450,757,172,19,16854.22,4.18,1.8714462299134735,2.0283751651254955,2.509907529722589,80.81473684210526,10.976515487013833,887.0642105263158,2025-32
CMP-0370,2025-08-15,VIP Upgrade - Meta Ads,Meta Ads,Delhi,Students,Awareness,1311.89,28743,1016,169,13,2207.48,5.0,3.5347736840274155,1.2912303149606301,1.279527559055118,100.91461538461539,1.6826715654513715,169.80615384615385,2025-32
CMP-0473,2025-08-15,Summer Launch - LinkedIn Ads,LinkedIn Ads,Sydney,Corporate Buyers,Retargeting,621.12,11757,212,27,1,394.47,4.3,1.8031810836097644,2.929811320754717,0.4716981132075472,621.12,0.6350946676970635,394.47,2025-32
CMP-0397,2025-08-16,Early Bird - Google Search,Google Search,Sydney,Corporate Buyers,Ticket Sales,1167.34,24227,1100,253,43,15017.97,4.83,4.540388822388245,1.0612181818181818,3.909090909090909,27.147441860465115,12.86512070176641,349.25511627906974,2025-32
CMP-0303,2025-08-18,VIP Upgrade - Google Search,Google Search,Melbourne,Students,Awareness,1502.43,38833,1711,322,25,4770.83,4.47,4.406046403831793,0.8781005260081823,1.461133839859731,60.0972,3.17540917047716,190.8332,2025-33
CMP-0092,2025-08-19,VIP Upgrade - Meta Ads,Meta Ads,Brisbane,Music Enthusiasts,Ticket Sales,770.82,12767,311,61,3,705.77,3.77,2.435967729302107,2.4785209003215436,0.964630225080386,256.94,0.9156093510806672,235.25666666666666,2025-33
CMP-0020,2025-08-20,Festival Push - Retargeting,Retargeting,Melbourne,Music Enthusiasts,Ticket Sales,473.53,9642,712,190,55,10623.89,4.1,7.384360091267372,0.665070224719101,7.724719101123595,8.609636363636364,22.435516229172386,193.16163636363635,2025-33
CMP-0355,2025-08-20,Corporate Outreach - Email,Email,Delhi,Music Enthusiasts,Sponsorship,269.27,5194,483,101,20,4416.48,4.01,9.299191374663073,0.5574948240165631,4.140786749482402,13.4635,16.40167861254503,220.82399999999998,2025-33
CMP-0029,2025-08-21,Festival Push - Influencer,Influencer,Mumbai,Premium Experience Seekers,Ticket Sales,1147.43,26302,584,103,5,1320.99,4.73,2.2203634704585204,1.964777397260274,0.8561643835616438,229.48600000000002,1.1512597718379334,264.198,2025-33
CMP-0042,2025-08-25,Weekend Boost - Email,Email,Brisbane,Corporate Buyers,Ticket Sales,336.61,7565,653,141,16,3757.23,5.0,8.631857237276934,0.5154823889739664,2.4502297090352223,21.038125,11.161967855975758,234.826875,2025-34
CMP-0291,2025-08-26,Corporate Outreach - Meta Ads,Meta Ads,Melbourne,Corporate Buyers,Retargeting,796.15,19538,601,74,11,2826.2,4.47,3.076056914730269,1.3247088186356073,1.8302828618968388,72.37727272727273,3.549833574075237,256.92727272727274,2025-34
CMP-0359,2025-08-27,Last Mile Sales - Influencer,Influencer,Brisbane,Corporate Buyers,Sponsorship,773.11,13095,319,63,2,630.94,4.49,2.4360442917143947,2.4235423197492163,0.6269592476489028,386.555,0.8161063755481109,315.47,2025-34
CMP-0486,2025-08-28,Early Bird - Influencer,Influencer,Melbourne,Music Enthusiasts,Retargeting,514.3,8446,157,31,1,250.7,4.33,1.8588681032441392,3.2757961783439487,0.6369426751592357,514.3,0.48745868170328605,250.7,2025-34
CMP-0444,2025-08-29,VIP Upgrade - Google Search,Google Search,Brisbane,Young Professionals,Ticket Sales,1275.5,25685,1083,225,20,5037.92,4.1,4.216468756083317,1.177746999076639,1.8467220683287167,63.775,3.949760878087025,251.89600000000002,2025-34
CMP-0070,2025-08-31,Early Bird - Google Search,Google Search,Bangalore,Premium Experience Seekers,Lead Generation,624.65,12186,747,162,24,8421.08,3.9,6.129985228951256,0.8362115127175368,3.2128514056224895,26.027083333333334,13.48127751540863,350.87833333333333,2025-35
CMP-0489,2025-08-31,Summer Launch - Sponsorship,Sponsorship,Melbourne,Premium Experience Seekers,Sponsorship,1801.02,33545,433,87,12,7695.98,4.34,1.2908033984200329,4.159399538106236,2.771362586605081,150.085,4.2731230080732026,641.3316666666666,2025-35
CMP-0249,2025-09-01,Last Mile Sales - Retargeting,Retargeting,Melbourne,Corporate Buyers,Lead Generation,888.69,19836,1593,249,47,11298.34,3.98,8.030852994555355,0.5578719397363465,2.9504080351537976,18.908297872340427,12.71347714051019,240.39021276595744,2025-35
CMP-0510,2025-09-01,Weekend Boost - Google Search,Google Search,Sydney,Young Professionals,Awareness,1912.26,41813,2398,505,53,12749.26,4.3,5.735058474637075,0.7974395329441201,2.2101751459549623,36.080377358490566,6.667116396305942,240.55207547169812,2025-35
CMP-0014,2025-09-03,Corporate Outreach - Google Search,Google Search,Brisbane,Corporate Buyers,Awareness,1231.18,33330,1773,380,23,5582.47,3.86,5.31953195319532,0.6944049633389735,1.2972363226170334,53.52956521739131,4.534243571208109,242.71608695652176,2025-35
CMP-0077,2025-09-03,Last Mile Sales - Google Search,Google Search,Brisbane,Students,Ticket Sales,564.49,11262,562,99,14,2952.17,4.53,4.990232640738768,1.0044306049822065,2.491103202846975,40.32071428571429,5.229800350759092,210.86928571428572,2025-35
CMP-0090,2025-09-04,Early Bird - Meta Ads,Meta Ads,Melbourne,Students,Lead Generation,1066.72,23083,692,73,9,710.44,4.21,2.997877225663909,1.5415028901734105,1.300578034682081,118.52444444444444,0.6660041997900106,78.93777777777778,2025-35
CMP-0393,2025-09-04,Student Offer - Influencer,Influencer,Delhi,Premium Experience Seekers,Retargeting,805.9,15982,533,100,6,1536.88,4.79,3.3350018771117504,1.5120075046904315,1.125703564727955,134.31666666666666,1.9070356123588537,256.1466666666667,2025-35
CMP-0288,2025-09-05,Weekend Boost - Meta Ads,Meta Ads,Brisbane,Families,Ticket Sales,827.11,20858,488,105,4,823.25,4.06,2.3396298782241827,1.6948975409836067,0.819672131147541,206.7775,0.9953331479488823,205.8125,2025-35
CMP-0314,2025-09-05,Festival Push - Google Search,Google Search,Mumbai,Young Professionals,Retargeting,781.86,17654,1257,229,39,11020.92,4.91,7.120199388240625,0.6220047732696897,3.1026252983293556,20.04769230769231,14.095771621517919,282.5876923076923,2025-35
CMP-0240,2025-09-06,Weekend Boost - Email,Email,Bangalore,Families,Lead Generation,298.93,8917,1025,153,43,5533.57,3.58,11.49489738701357,0.2916390243902439,4.195121951219512,6.95186046511628,18.51125681597698,128.68767441860464,2025-35
CMP-0035,2025-09-07,Last Mile Sales - Sponsorship,Sponsorship,Melbourne,Corporate Buyers,Retargeting,1636.51,37325,688,142,15,10324.22,3.95,1.8432685867381111,2.3786482558139537,2.1802325581395348,109.10066666666667,6.308681279063372,688.2813333333332,2025-36
CMP-0064,2025-09-07,Student Offer - Meta Ads,Meta Ads,Melbourne,Students,Ticket Sales,1380.95,29179,896,125,12,1999.74,4.22,3.0707015319236435,1.5412388392857144,1.3392857142857142,115.07916666666667,1.448090082913936,166.645,2025-36
CMP-0381,2025-09-07,Summer Launch - Retargeting,Retargeting,Mumbai,Families,Ticket Sales,587.69,10436,788,117,16,3216.41,4.38,7.550785741663472,0.7457994923857869,2.030456852791878,36.730625,5.472970443601217,201.025625,2025-36
CMP-0049,2025-09-09,VIP Upgrade - Meta Ads,Meta Ads,Delhi,Young Professionals,Sponsorship,956.1,17947,418,60,5,803.66,4.18,2.3290800690923272,2.2873205741626794,1.1961722488038278,191.22,0.8405606108147683,160.732,2025-36
CMP-0116,2025-09-09,VIP Upgrade - Google Search,Google Search,Brisbane,Corporate Buyers,Ticket Sales,983.82,17469,904,113,24,9556.23,4.3,5.17488121815788,1.088296460176991,2.6548672566371683,40.9925,9.713392693785448,398.17625,2025-36
CMP-0373,2025-09-11,Festival Push - Email,Email,Delhi,Families,Awareness,281.16,6165,379,57,10,972.98,4.59,6.147607461476075,0.7418469656992085,2.638522427440633,28.116000000000003,3.4605918338312702,97.298,2025-36
CMP-0093,2025-09-13,VIP Upgrade - Sponsorship,Sponsorship,Delhi,Students,Ticket Sales,1510.84,32701,601,117,10,4978.63,4.04,1.8378642854958562,2.5138768718801994,1.6638935108153077,151.084,3.2952728283603827,497.863,2025-36
CMP-0337,2025-09-14,Weekend Boost - Retargeting,Retargeting,Brisbane,Music Enthusiasts,Ticket Sales,1032.33,21001,864,152,58,16421.24,3.92,4.114089805247369,1.1948263888888888,6.712962962962964,17.798793103448276,15.906967733186097,283.12482758620695,2025-37
CMP-0389,2025-09-14,Corporate Outreach - Email,Email,Melbourne,Students,Retargeting,490.95,11484,976,203,30,3393.44,4.32,8.498780912574016,0.5030225409836065,3.0737704918032787,16.365,6.911986964049293,113.11466666666666,2025-37
CMP-0449,2025-09-15,Festival Push - Influencer,Influencer,Bangalore,Music Enthusiasts,Awareness,930.95,17874,483,97,4,669.43,4.09,2.7022490768714333,1.927432712215321,0.8281573498964804,232.7375,0.7190826575004027,167.3575,2025-37
CMP-0038,2025-09-17,Summer Launch - Influencer,Influencer,Melbourne,Music Enthusiasts,Lead Generation,1126.18,16297,540,77,6,1419.45,3.56,3.3134932809719584,2.0855185185185188,1.1111111111111112,187.6966666666667,1.2604113019233159,236.57500000000002,2025-37
CMP-0272,2025-09-17,Festival Push - Email,Email,Mumbai,Premium Experience Seekers,Ticket Sales,372.98,5943,495,102,26,6360.48,4.22,8.329126703685008,0.7534949494949496,5.252525252525253,14.345384615384615,17.053139578529677,244.63384615384615,2025-37
CMP-0239,2025-09-18,Corporate Outreach - Meta Ads,Meta Ads,Melbourne,Music Enthusiasts,Ticket Sales,731.72,14138,508,68,6,918.8,4.8,3.5931532041307115,1.4403937007874017,1.1811023622047243,121.95333333333333,1.2556715683594817,153.13333333333333,2025-37
CMP-0504,2025-09-18,Summer Launch - LinkedIn Ads,LinkedIn Ads,Bangalore,Music Enthusiasts,Awareness,977.25,22100,338,71,1,279.69,3.94,1.5294117647058825,2.8912721893491122,0.2958579881656805,977.25,0.2862010744435917,279.69,2025-37
CMP-0401,2025-09-19,Summer Launch - Google Search,Google Search,Melbourne,Music Enthusiasts,Retargeting,1406.07,27544,1855,354,71,24814.91,4.33,6.734679058960209,0.7579892183288409,3.8274932614555257,19.803802816901406,17.648417219626335,349.50577464788734,2025-37
CMP-0364,2025-09-20,Weekend Boost - Sponsorship,Sponsorship,Brisbane,Music Enthusiasts,Ticket Sales,1402.82,18330,306,70,5,2175.63,3.96,1.6693944353518821,4.5843790849673205,1.6339869281045754,280.56399999999996,1.550897477937298,435.12600000000003,2025-37
CMP-0008,2025-09-21,Student Offer - Google Search,Google Search,Melbourne,Young Professionals,Awareness,1420.44,25741,1341,263,28,8493.34,4.17,5.209587817101123,1.0592393736017898,2.087994034302759,50.730000000000004,5.979372588775309,303.3335714285714,2025-38
CMP-0188,2025-09-21,VIP Upgrade - Retargeting,Retargeting,Melbourne,Premium Experience Seekers,Ticket Sales,547.81,8890,737,123,40,11481.31,4.46,8.29021372328459,0.7432971506105833,5.4274084124830395,13.695249999999998,20.958562275241416,287.03274999999996,2025-38
CMP-0212,2025-09-22,Summer Launch - Meta Ads,Meta Ads,Sydney,Music Enthusiasts,Retargeting,902.97,23657,588,107,14,4396.98,4.0,2.485522255569176,1.5356632653061224,2.380952380952381,64.49785714285714,4.869464101797401,314.07,2025-38
CMP-0388,2025-09-22,Summer Launch - Retargeting,Retargeting,Bangalore,Young Professionals,Ticket Sales,547.54,8752,702,130,25,5305.17,3.68,8.021023765996343,0.7799715099715099,3.561253561253561,21.9016,9.68910033970121,212.20680000000002,2025-38
CMP-0369,2025-09-23,Last Mile Sales - LinkedIn Ads,LinkedIn Ads,Bangalore,Young Professionals,Lead Generation,842.08,19831,333,55,4,1658.05,4.39,1.6791891483031618,2.528768768768769,1.2012012012012012,210.52,1.968993444803344,414.5125,2025-38
CMP-0177,2025-09-24,VIP Upgrade - Email,Email,Melbourne,Families,Retargeting,249.22,5113,464,61,14,2479.16,3.29,9.074907099550167,0.5371120689655172,3.0172413793103448,17.80142857142857,9.947676751464568,177.08285714285714,2025-38
CMP-0350,2025-09-24,Early Bird - LinkedIn Ads,LinkedIn Ads,Sydney,Families,Lead Generation,626.42,13238,150,25,1,366.9,3.96,1.133101676990482,4.1761333333333335,0.6666666666666667,626.42,0.5857092685418729,366.9,2025-38
CMP-0068,2025-09-27,Early Bird - Google Search,Google Search,Bangalore,Families,Ticket Sales,1725.73,36276,2344,422,86,14401.19,4.34,6.461572389458595,0.7362329351535837,3.668941979522184,20.066627906976745,8.344984441366842,167.45569767441862,2025-38
CMP-0100,2025-09-27,Weekend Boost - Sponsorship,Sponsorship,Melbourne,Students,Ticket Sales,1475.05,29720,526,94,15,2770.64,3.5,1.769851951547779,2.8042775665399238,2.8517110266159698,98.33666666666666,1.8783363275821159,184.70933333333332,2025-38
CMP-0414,2025-09-28,Weekend Boost - Email,Email,Sydney,Families,Ticket Sales,397.82,7386,714,132,9,1134.82,4.18,9.66693744922827,0.557170868347339,1.2605042016806722,44.20222222222222,2.8525966517520485,126.0911111111111,2025-39
CMP-0144,2025-09-29,Last Mile Sales - LinkedIn Ads,LinkedIn Ads,Mumbai,Premium Experience Seekers,Ticket Sales,958.32,9912,154,19,2,995.6,4.61,1.5536723163841808,6.222857142857143,1.2987012987012987,479.16,1.0389014108022372,497.8,2025-39
CMP-0361,2025-09-29,Summer Launch - Sponsorship,Sponsorship,Melbourne,Music Enthusiasts,Ticket Sales,1121.7,19702,426,91,7,3132.39,3.97,2.1622170338036746,2.6330985915492957,1.643192488262911,160.24285714285716,2.792538111794597,447.4842857142857,2025-39
CMP-0445,2025-09-29,Weekend Boost - Retargeting,Retargeting,Bangalore,Music Enthusiasts,Ticket Sales,588.96,11664,1113,189,81,19427.26,4.35,9.542181069958849,0.5291644204851752,7.277628032345014,7.271111111111112,32.985703613148594,239.8427160493827,2025-39
CMP-0087,2025-09-30,VIP Upgrade - Sponsorship,Sponsorship,Melbourne,Premium Experience Seekers,Retargeting,1695.35,31854,523,110,15,13665.87,4.66,1.641866013687449,3.241586998087954,2.8680688336520075,113.02333333333333,8.060795705901437,911.0580000000001,2025-39
CMP-0180,2025-09-30,Corporate Outreach - LinkedIn Ads,LinkedIn Ads,Melbourne,Corporate Buyers,Lead Generation,852.65,19041,242,28,2,732.83,3.69,1.270941652224148,3.5233471074380165,0.8264462809917356,426.325,0.8594734064387498,366.415,2025-39
CMP-0016,2025-10-01,Summer Launch - LinkedIn Ads,LinkedIn Ads,Mumbai,Young Professionals,Retargeting,877.63,17136,252,56,3,1060.95,4.59,1.4705882352941175,3.48265873015873,1.1904761904761905,292.54333333333335,1.2088807356175155,353.65000000000003,2025-39
CMP-0410,2025-10-01,Corporate Outreach - Retargeting,Retargeting,Mumbai,Corporate Buyers,Lead Generation,660.52,12031,940,174,36,12763.0,4.33,7.813149364142631,0.7026808510638297,3.829787234042553,18.34777777777778,19.32265487797493,354.52777777777777,2025-39
CMP-0257,2025-10-02,Festival Push - LinkedIn Ads,LinkedIn Ads,Bangalore,Students,Retargeting,1088.46,18481,131,15,2,538.28,3.94,0.7088361019425355,8.308854961832061,1.5267175572519083,544.23,0.4945335611781783,269.14,2025-39
CMP-0076,2025-10-03,VIP Upgrade - Retargeting,Retargeting,Melbourne,Corporate Buyers,Awareness,695.99,11989,978,130,26,6223.2,4.18,8.157477687880558,0.7116462167689162,2.658486707566462,26.768846153846155,8.9415077802842,239.35384615384615,2025-39
CMP-0498,2025-10-03,Early Bird - Influencer,Influencer,Delhi,Families,Awareness,695.32,12993,365,44,2,397.26,4.5,2.8092049565150465,1.9049863013698631,0.547945205479452,347.66,0.5713340620146119,198.63,2025-39
CMP-0243,2025-10-04,VIP Upgrade - Meta Ads,Meta Ads,Sydney,Families,Sponsorship,912.96,17661,440,119,10,1495.11,4.36,2.491365154860993,2.074909090909091,2.272727272727273,91.296,1.6376511566771816,149.511,2025-39
CMP-0318,2025-10-04,Festival Push - LinkedIn Ads,LinkedIn Ads,Bangalore,Students,Retargeting,1315.6,26555,309,68,6,2054.44,4.62,1.1636226699303334,4.257605177993527,1.9417475728155338,219.26666666666665,1.5615992702949226,342.4066666666667,2025-39
CMP-0266,2025-10-05,Corporate Outreach - Retargeting,Retargeting,Melbourne,Premium Experience Seekers,Retargeting,660.99,14731,814,156,57,18369.78,4.25,5.525761998506551,0.812027027027027,7.002457002457002,11.596315789473685,27.791313030454315,322.27684210526314,2025-40
CMP-0329,2025-10-05,Corporate Outreach - Meta Ads,Meta Ads,Sydney,Music Enthusiasts,Awareness,931.17,21445,555,90,5,772.77,4.34,2.588015854511541,1.6777837837837837,0.9009009009009009,186.23399999999998,0.8298914269145269,154.554,2025-40
CMP-0071,2025-10-06,Corporate Outreach - Email,Email,Sydney,Music Enthusiasts,Ticket Sales,308.15,4629,401,75,16,2835.06,4.29,8.662778137826745,0.7684538653366583,3.99002493765586,19.259375,9.200259613824437,177.19125,2025-40
CMP-0006,2025-10-07,Summer Launch - Influencer,Influencer,Brisbane,Music Enthusiasts,Ticket Sales,794.63,17756,620,128,6,1312.93,4.5,3.491777427348502,1.2816612903225806,0.967741935483871,132.43833333333333,1.6522532499402238,218.8216666666667,2025-40
CMP-0139,2025-10-08,Weekend Boost - Google Search,Google Search,Melbourne,Premium Experience Seekers,Sponsorship,1208.22,16330,490,104,13,4069.45,3.71,3.0006123698714022,2.4657551020408164,2.6530612244897958,92.94,3.3681365976395026,313.0346153846154,2025-40
CMP-0309,2025-10-09,Festival Push - Google Search,Google Search,Brisbane,Premium Experience Seekers,Retargeting,1140.71,15579,675,158,19,4685.31,3.66,4.332755632582322,1.6899407407407407,2.814814814814815,60.03736842105263,4.107362958157639,246.59526315789475,2025-40
CMP-0145,2025-10-10,Last Mile Sales - Meta Ads,Meta Ads,Delhi,Premium Experience Seekers,Lead Generation,874.18,16656,322,62,2,612.3,4.25,1.9332372718539867,2.7148447204968944,0.6211180124223602,437.09,0.7004278295087968,306.15,2025-40
CMP-0224,2025-10-10,Early Bird - Retargeting,Retargeting,Delhi,Corporate Buyers,Ticket Sales,607.64,7050,576,132,35,10373.76,4.22,8.170212765957446,1.0549305555555555,6.076388888888888,17.361142857142855,17.072213810809032,296.3931428571429,2025-40
CMP-0138,2025-10-11,Student Offer - LinkedIn Ads,LinkedIn Ads,Sydney,Premium Experience Seekers,Lead Generation,920.32,18358,189,25,2,1253.8,3.43,1.0295239132803138,4.86941798941799,1.0582010582010581,460.16,1.3623522253129345,626.9,2025-40
CMP-0061,2025-10-12,Corporate Outreach - Email,Email,Melbourne,Corporate Buyers,Retargeting,297.98,7094,388,58,14,1607.1,3.86,5.469410769664505,0.7679896907216496,3.608247422680412,21.284285714285716,5.393314987583059,114.79285714285713,2025-41
CMP-0215,2025-10-12,Last Mile Sales - Google Search,Google Search,Mumbai,Families,Ticket Sales,1598.58,28105,976,110,20,3135.96,4.15,3.472691691869774,1.637889344262295,2.0491803278688523,79.929,1.9617160229703863,156.798,2025-41
CMP-0459,2025-10-12,Corporate Outreach - Retargeting,Retargeting,Delhi,Families,Ticket Sales,845.24,11541,739,185,27,4719.92,3.89,6.403257949917684,1.1437618403247631,3.6535859269282813,31.305185185185184,5.584118120297194,174.81185185185186,2025-41
CMP-0181,2025-10-13,Weekend Boost - Meta Ads,Meta Ads,Melbourne,Students,Ticket Sales,1244.67,24732,731,126,12,1256.95,3.51,2.955684942584506,1.7026949384404926,1.6415868673050615,103.72250000000001,1.0098660689178658,104.74583333333334,2025-41
CMP-0315,2025-10-14,Early Bird - Email,Email,Sydney,Students,Sponsorship,440.72,11989,1191,198,95,12350.2,4.0,9.934106264075403,0.3700419815281277,7.976490344248531,4.639157894736843,28.022780903975313,130.00210526315792,2025-41
CMP-0358,2025-10-16,Corporate Outreach - Influencer,Influencer,Mumbai,Corporate Buyers,Lead Generation,651.48,15916,569,103,4,1379.72,4.19,3.5750188489570243,1.1449560632688929,0.7029876977152899,162.87,2.1178240314361148,344.93,2025-41
CMP-0399,2025-10-16,Summer Launch - Sponsorship,Sponsorship,Melbourne,Music Enthusiasts,Ticket Sales,1505.48,25177,534,83,9,5181.01,4.82,2.1209834372641696,2.819250936329588,1.6853932584269662,167.27555555555557,3.4414339612615246,575.6677777777778,2025-41
CMP-0060,2025-10-17,Early Bird - Retargeting,Retargeting,Sydney,Families,Ticket Sales,648.22,15082,1191,266,52,8674.99,4.03,7.8968306590637845,0.5442653232577666,4.36607892527288,12.465769230769231,13.382786708216345,166.82673076923078,2025-41
CMP-0206,2025-10-17,Festival Push - Google Search,Google Search,Brisbane,Families,Ticket Sales,1236.96,25716,1051,108,27,6377.85,4.62,4.086949758904962,1.1769362511893435,2.5689819219790673,45.81333333333333,5.156068102444704,236.21666666666667,2025-41
CMP-0005,2025-10-18,Festival Push - Influencer,Influencer,Melbourne,Music Enthusiasts,Awareness,894.34,12674,370,60,2,457.71,4.72,2.9193624743569515,2.417135135135135,0.5405405405405406,447.17,0.5117852270948409,228.855,2025-41
CMP-0149,2025-10-18,Student Offer - Google Search,Google Search,Brisbane,Corporate Buyers,Lead Generation,1321.27,20464,969,179,7,2417.84,4.87,4.735144644253323,1.3635397316821465,0.7223942208462332,188.75285714285715,1.829936349118651,345.4057142857143,2025-41
CMP-0202,2025-10-18,Early Bird - Meta Ads,Meta Ads,Brisbane,Music Enthusiasts,Ticket Sales,1511.07,30302,1008,190,18,4100.1,4.68,3.3265131014454488,1.499077380952381,1.7857142857142856,83.94833333333332,2.7133752903571646,227.78333333333336,2025-41
CMP-0485,2025-10-18,Festival Push - Meta Ads,Meta Ads,Sydney,Premium Experience Seekers,Retargeting,935.99,13441,392,73,7,1823.75,3.95,2.916449668923443,2.3877295918367345,1.7857142857142856,133.71285714285713,1.9484716717058943,260.5357142857143,2025-41
CMP-0183,2025-10-19,Last Mile Sales - Sponsorship,Sponsorship,Mumbai,Corporate Buyers,Ticket Sales,1194.49,26124,486,98,9,6546.88,4.23,1.8603582912264585,2.457798353909465,1.8518518518518516,132.7211111111111,5.480899798240253,727.4311111111111,2025-42
CMP-0354,2025-10-19,Weekend Boost - Google Search,Google Search,Brisbane,Premium Experience Seekers,Ticket Sales,1306.58,37623,1950,303,47,16682.89,4.15,5.182999760784626,0.6700410256410256,2.41025641025641,27.799574468085105,12.768364738477553,354.9551063829787,2025-42
CMP-0124,2025-10-20,Weekend Boost - Email,Email,Bangalore,Premium Experience Seekers,Lead Generation,519.78,7135,805,183,23,8518.61,4.55,11.282410651716889,0.6456894409937888,2.857142857142857,22.59913043478261,16.388876062949713,370.374347826087,2025-42
CMP-0348,2025-10-20,VIP Upgrade - Meta Ads,Meta Ads,Mumbai,Corporate Buyers,Ticket Sales,707.03,11186,268,38,2,519.73,4.28,2.3958519578043984,2.6381716417910446,0.7462686567164178,353.515,0.7350890344115526,259.865,2025-42
CMP-0051,2025-10-21,Corporate Outreach - Meta Ads,Meta Ads,Bangalore,Families,Retargeting,1322.44,25112,722,69,11,1713.13,3.82,2.8751194647977063,1.831634349030471,1.5235457063711912,120.2218181818182,1.295431172680802,155.73909090909092,2025-42
CMP-0400,2025-10-23,Corporate Outreach - Google Search,Google Search,Bangalore,Premium Experience Seekers,Ticket Sales,810.06,18288,825,157,27,10429.06,4.24,4.511154855643045,0.981890909090909,3.272727272727273,30.00222222222222,12.874429054637929,386.26148148148144,2025-42
CMP-0366,2025-10-25,VIP Upgrade - Influencer,Influencer,Brisbane,Students,Ticket Sales,889.18,18045,484,68,4,750.92,4.32,2.6821834303131062,1.8371487603305785,0.8264462809917356,222.295,0.8445084234913066,187.73,2025-42
CMP-0450,2025-10-27,Corporate Outreach - Email,Email,Melbourne,Corporate Buyers,Awareness,443.04,9327,870,128,23,5408.99,3.72,9.327758121582502,0.5092413793103449,2.6436781609195403,19.262608695652176,12.208807331166485,235.17347826086956,2025-43
CMP-0502,2025-10-27,Weekend Boost - Google Search,Google Search,Melbourne,Corporate Buyers,Awareness,1415.36,29169,1734,313,60,20353.87,4.27,5.944667283760157,0.816239907727797,3.4602076124567476,23.589333333333332,14.380701729595298,339.23116666666664,2025-43
CMP-0200,2025-10-29,Early Bird - LinkedIn Ads,LinkedIn Ads,Bangalore,Students,Lead Generation,905.14,19763,294,60,5,1791.31,3.65,1.4876283964985073,3.078707482993197,1.7006802721088436,181.028,1.9790419161676647,358.262,2025-43
CMP-0452,2025-10-29,Weekend Boost - LinkedIn Ads,LinkedIn Ads,Mumbai,Families,Retargeting,1222.72,24046,339,77,5,1307.93,3.97,1.409797887382517,3.6068436578171092,1.4749262536873156,244.544,1.0696888903428423,261.586,2025-43
CMP-0203,2025-10-30,Corporate Outreach - Retargeting,Retargeting,Bangalore,Premium Experience Seekers,Lead Generation,1105.43,20912,1596,357,86,25099.13,3.37,7.631981637337414,0.6926253132832081,5.3884711779448615,12.853837209302327,22.705309246175695,291.8503488372093,2025-43
CMP-0160,2025-10-31,Corporate Outreach - Retargeting,Retargeting,Melbourne,Young Professionals,Ticket Sales,808.29,18948,1722,257,85,21912.84,4.22,9.0880303989867,0.469390243902439,4.936120789779326,9.509294117647059,27.110121367331033,257.7981176470588,2025-43
CMP-0046,2025-11-02,VIP Upgrade - Email,Email,Melbourne,Music Enthusiasts,Awareness,465.95,7510,580,131,14,3719.73,4.05,7.723035952063914,0.8033620689655172,2.413793103448276,33.28214285714286,7.9831097757270095,265.695,2025-44
CMP-0236,2025-11-02,Weekend Boost - Google Search,Google Search,Melbourne,Premium Experience Seekers,Ticket Sales,888.79,17550,852,195,35,13503.25,4.25,4.854700854700854,1.0431807511737088,4.107981220657277,25.394,15.192846454168027,385.8071428571429,2025-44
CMP-0306,2025-11-02,Weekend Boost - Sponsorship,Sponsorship,Mumbai,Premium Experience Seekers,Ticket Sales,1557.8,31713,546,75,7,4288.71,4.28,1.7216914199224294,2.853113553113553,1.282051282051282,222.54285714285714,2.753055591218385,612.6728571428572,2025-44
CMP-0471,2025-11-02,Corporate Outreach - Influencer,Influencer,Sydney,Premium Experience Seekers,Lead Generation,1146.16,22947,939,193,10,2938.94,3.98,4.092038174924826,1.2206176783812568,1.0649627263045793,114.61600000000001,2.564162071613038,293.894,2025-44
CMP-0429,2025-11-03,Student Offer - Google Search,Google Search,Sydney,Families,Ticket Sales,1189.85,29409,1683,216,39,7022.43,3.9,5.722737937366112,0.7069815805109922,2.3172905525846703,30.508974358974356,5.901945623397908,180.0623076923077,2025-44
CMP-0487,2025-11-03,Student Offer - Google Search,Google Search,Bangalore,Young Professionals,Lead Generation,1595.56,34065,1450,297,37,10997.49,3.98,4.256568325260531,1.1003862068965518,2.5517241379310347,43.123243243243245,6.892558098723959,297.22945945945946,2025-44
CMP-0048,2025-11-04,Student Offer - LinkedIn Ads,LinkedIn Ads,Melbourne,Students,Lead Generation,898.25,17321,231,40,2,459.4,4.45,1.3336412447318284,3.8885281385281387,0.8658008658008658,449.125,0.5114389089897021,229.7,2025-44
